file	field_found	value	action
sub-045/ses-01/func/sub-045_ses-01_task-control_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-control_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-04_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-04_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-07_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-08_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-04_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-04_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-07_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-movie_run-08_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-rest_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-rest_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-rest_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-045/ses-01/func/sub-045_ses-01_task-rest_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-01_TB1TFL.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-02_TB1TFL.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/dwi/sub-046_ses-01_run-01_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/dwi/sub-046_ses-01_run-02_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/dwi/sub-046_ses-01_run-05_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-AP_run-01_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-AP_run-02_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-AP_run-03_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-AP_run-04_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-PA_run-01_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-PA_run-02_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-PA_run-03_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/fmap/sub-046_ses-01_dir-PA_run-04_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-control_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-04_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-04_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-05_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-05_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-07_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-08_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-09_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-10_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-04_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-04_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-07_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-movie_run-08_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-rest_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-rest_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-rest_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-01/func/sub-046_ses-01_task-rest_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-01_TB1TFL.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-02_TB1TFL.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/dwi/sub-046_ses-02_run-01_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/dwi/sub-046_ses-02_run-02_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/dwi/sub-046_ses-02_run-05_dwi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-AP_run-01_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-AP_run-02_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-AP_run-03_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-AP_run-04_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-PA_run-01_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-PA_run-02_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-PA_run-03_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/fmap/sub-046_ses-02_dir-PA_run-04_part-phase_epi.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-control_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-02_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-03_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-03_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-03_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-04_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-04_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-04_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-05_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-06_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-07_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-08_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-movie_run-01_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-movie_run-01_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-movie_run-01_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-movie_run-02_part-phase_bold.json	InstitutionalDepartmentName	"""Department"""	REMOVE
sub-046/ses-02/func/sub-046_ses-02_task-movie_run-02_part-phase_sbref.json	InstitutionalDepartmentName	"""Department"""	REMOVE
